customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1015-JPFYW,Male,0,False,True,7,True,False,No,,,,,,,One year,False,Mailed check,19.45000076293945,136.75,0.0
6645-MXQJT,Male,0,True,True,2,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Electronic check,97.0999984741211,184.1499938964844,0.0
4360-QRAVE,Male,1,False,False,37,False,,DSL,False,True,True,False,False,False,Month-to-month,False,Electronic check,36.65000152587891,1315,0.0
8433-WPJTV,Female,1,True,True,65,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Bank transfer (automatic),103.9000015258789,6767.10009765625,0.0
5804-JMYIO,Female,0,True,True,39,True,False,No,,,,,,,Two year,False,Mailed check,19.75,757.9500122070312,0.0
3763-GCZHZ,Male,0,True,False,66,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,104.0500030517578,6890,1.0
6484-LATFU,Male,0,False,False,68,True,True,No,,,,,,,Two year,False,Mailed check,24.54999923706055,1657.400024414062,0.0
7599-NTMDP,Female,0,True,True,62,False,,DSL,True,True,False,True,True,False,Two year,False,Bank transfer (automatic),48.70000076293945,3008.550048828125,0.0
0772-GYEQQ,Male,0,False,False,3,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,True,Mailed check,88.3499984741211,262.0499877929688,1.0
0536-ACXIP,Female,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,109.5500030517578,8165.10009765625,0.0
0936-NQLJU,Female,0,True,False,41,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.64999961853027,875.5499877929688,0.0
4831-EOBFE,Male,0,True,True,29,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),94.6500015258789,2649.14990234375,1.0
1575-KRZZE,Female,0,False,False,4,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,55.20000076293945,220.6499938964844,0.0
3251-YMVWZ,Male,0,False,False,53,True,True,No,,,,,,,One year,False,Bank transfer (automatic),24.04999923706055,1301.900024414062,0.0
4102-OQUPX,Male,1,True,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4000015258789,74.4000015258789,1.0
9170-GYZJC,Female,0,True,True,41,True,True,DSL,True,True,True,True,False,True,Month-to-month,False,Credit card (automatic),79.9000015258789,3326.199951171875,1.0
4884-LEVMQ,Male,0,True,False,39,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.45000076293945,790,0.0
8857-CUPFQ,Male,0,True,False,63,True,False,No,,,,,,,Two year,False,Mailed check,19.25,1237.650024414062,0.0
7610-TVOPG,Male,0,False,False,15,True,True,No,,,,,,,Month-to-month,True,Electronic check,26.35000038146973,378.6000061035156,0.0
3638-DIMPH,Female,0,True,False,13,True,False,DSL,False,False,False,False,False,False,One year,False,Electronic check,43.79999923706055,592.6500244140625,0.0
1845-ZLLIG,Male,0,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.15000152587891,50.15000152587891,0.0
8559-WNQZS,Male,0,False,False,1,True,False,No,,,,,,,Two year,False,Mailed check,20.45000076293945,20.45000076293945,0.0
3999-QGRJH,Male,1,False,False,8,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.69999694824219,560.8499755859375,1.0
1699-UOTXU,Male,0,False,False,60,True,False,DSL,True,True,True,False,False,False,Two year,False,Electronic check,61.40000152587891,3638.25,0.0
2454-RPBRZ,Female,1,True,False,12,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,98.0999984741211,1060.199951171875,1.0
0635-WKOLD,Male,0,True,False,40,True,True,DSL,False,True,False,True,True,False,One year,False,Credit card (automatic),70.75,2921.75,0.0
5993-JSUWV,Female,0,False,False,66,True,False,DSL,True,True,True,False,False,False,Two year,True,Bank transfer (automatic),61.15000152587891,4017.449951171875,0.0
4518-FZBSX,Male,0,True,True,42,True,False,No,,,,,,,One year,False,Mailed check,20.25,854.9000244140625,0.0
5387-ASZNZ,Female,1,False,False,66,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),63.84999847412109,4174.35009765625,0.0
6988-CJEYV,Male,0,False,False,49,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,98.69999694824219,4920.5498046875,0.0
2002-MZHWP,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.5,20.5,1.0
3097-FQTVJ,Female,0,False,False,41,True,False,No,,,,,,,Two year,False,Mailed check,20.0,810.2999877929688,0.0
5465-BUBFA,Female,0,True,True,41,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.29999923706055,772.4000244140625,0.0
7299-GNVPL,Female,0,True,True,23,True,False,Fiber optic,True,True,False,True,False,False,Month-to-month,False,Mailed check,84.4000015258789,1936.849975585938,0.0
9743-DQKQW,Male,0,False,False,3,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.10000038146973,79.80000305175781,0.0
1215-VFYVK,Female,0,False,False,4,False,,DSL,True,False,True,True,False,True,Month-to-month,False,Mailed check,48.25,202.25,0.0
9371-BITHB,Female,0,True,True,52,True,False,No,,,,,,,Two year,False,Mailed check,19.85000038146973,1070.5,0.0
2265-CYWIV,Female,1,True,False,4,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,99.5999984741211,347.6499938964844,1.0
9093-FPDLG,Female,0,False,False,11,True,False,Fiber optic,False,True,True,True,False,True,Month-to-month,True,Electronic check,94.19999694824219,999.9000244140625,0.0
0541-FITGH,Female,0,True,False,2,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,62.15000152587891,113.0999984741211,0.0
6985-HAYWX,Female,0,True,False,26,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),79.30000305175781,2015.800048828125,0.0
7508-KBIMB,Male,0,True,True,24,True,False,DSL,True,False,True,False,False,False,One year,True,Credit card (automatic),56.25,1454.25,0.0
6838-HVLXG,Female,0,False,False,12,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.29999923706055,246.6999969482422,0.0
2277-DJJDL,Male,1,True,False,60,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,99.0,6017.89990234375,0.0
1897-OKVMW,Female,0,True,True,64,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,90.5999984741211,5817.4501953125,0.0
5485-ITNPC,Male,0,True,False,66,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),85.9000015258789,5595.2998046875,0.0
0233-FTHAV,Female,0,False,False,60,True,True,Fiber optic,False,False,True,False,False,False,One year,True,Bank transfer (automatic),79.19999694824219,4765,0.0
4644-PIZRT,Male,0,True,True,17,True,True,DSL,True,False,True,False,True,False,One year,True,Bank transfer (automatic),70.3499984741211,1201.650024414062,0.0
8922-NPKBJ,Male,0,True,True,42,True,False,No,,,,,,,Two year,False,Mailed check,19.35000038146973,867.2999877929688,0.0
2740-TVLFN,Male,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.15000152587891,50.15000152587891,0.0
7771-CFQRQ,Female,0,True,True,47,True,False,DSL,False,True,False,True,False,True,Two year,False,Bank transfer (automatic),63.79999923706055,3007.25,0.0
9512-PHSMG,Female,0,True,False,10,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.54999923706055,252.75,0.0
6963-EZQEE,Male,1,True,False,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),88.55000305175781,6306.5,0.0
2452-KDRRH,Male,1,False,False,67,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),101.4000015258789,6841.0498046875,0.0
2004-OCQXK,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,81.94999694824219,81.94999694824219,1.0
5027-QPKTE,Male,0,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.3499984741211,451.1000061035156,1.0
4146-SVFUD,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.59999847412109,44.59999847412109,0.0
1564-HJUVY,Male,0,False,False,4,True,False,DSL,False,True,False,True,True,False,Month-to-month,True,Bank transfer (automatic),63.75,226.1999969482422,0.0
3617-XLSGQ,Female,0,True,True,66,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Bank transfer (automatic),109.25,7082.5,0.0
7517-LDMPS,Female,0,False,False,12,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,84.5999984741211,1017.349975585938,0.0
7244-KXYZN,Female,0,False,False,24,True,False,No,,,,,,,One year,False,Credit card (automatic),20.45000076293945,527.3499755859375,0.0
5226-NOZFC,Male,0,False,False,26,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,85.75,2146.5,0.0
2672-HUYVI,Female,0,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.0999984741211,455.2999877929688,1.0
1400-WIVLL,Male,0,True,False,57,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,107.9499969482422,5969.85009765625,0.0
7508-MYBOG,Male,0,True,False,14,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.0999984741211,1235.550048828125,1.0
8148-NLEGT,Female,0,True,True,42,True,True,No,,,,,,,Two year,False,Electronic check,22.95000076293945,1014.25,0.0
0148-DCDOS,Male,0,False,False,25,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.69999694824219,2362.10009765625,1.0
8347-GDTMP,Female,0,True,False,64,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.45000076293945,1225.650024414062,0.0
9992-RRAMN,Male,0,True,False,22,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.0999984741211,1873.699951171875,1.0
6746-WAUWT,Male,0,False,False,19,True,False,No,,,,,,,One year,True,Credit card (automatic),19.70000076293945,386.5,0.0
0310-MVLET,Female,0,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.1500015258789,6010.0498046875,1.0
0428-IKYCP,Male,0,True,False,22,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),87.0,1850.650024414062,0.0
4550-VBOFE,Male,1,True,False,70,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.9499969482422,7101.5,1.0
2187-PKZAY,Male,0,False,False,12,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),79.94999694824219,1043.400024414062,0.0
4003-OCTMP,Female,0,True,False,31,True,False,DSL,True,False,False,True,False,True,One year,True,Electronic check,64.0,1910.75,0.0
6652-YFFJO,Female,0,False,False,11,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,64.9000015258789,716.0999755859375,0.0
7225-IILWY,Male,0,True,True,68,True,True,No,,,,,,,Two year,False,Mailed check,25.75,1686.150024414062,0.0
5248-RPYWW,Female,1,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),90.1500015258789,6716.4501953125,0.0
7923-IYJWY,Male,1,False,False,67,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),116.0999984741211,7839.85009765625,0.0
3170-GWYKC,Female,0,False,False,60,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),104.9499969482422,6236.75,0.0
5696-QURRL,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.04999923706055,45.04999923706055,1.0
7409-KIUTL,Female,1,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71.0,71,1.0
9830-ECLEN,Male,0,True,True,58,False,,DSL,True,True,True,False,True,False,One year,False,Mailed check,50.0,2919.85009765625,0.0
1732-VHUBQ,Female,1,True,True,47,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.55000305175781,3309.25,1.0
0495-RVCBF,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.69999694824219,79.69999694824219,1.0
2668-TZSPS,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.45000076293945,20.45000076293945,0.0
7854-EDSSA,Male,0,False,False,22,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,59.0,1254.699951171875,1.0
8869-TORSS,Female,0,False,False,48,True,False,DSL,True,False,True,True,False,False,One year,True,Credit card (automatic),60.34999847412109,2896.39990234375,1.0
7446-SFAOA,Female,0,True,False,37,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.85000038146973,717.5,0.0
9522-ZSINC,Male,0,False,False,13,True,False,No,,,,,,,One year,True,Electronic check,19.95000076293945,253.8000030517578,0.0
8234-GSZYK,Male,0,False,False,43,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),26.45000076293945,1110.050048828125,0.0
6505-OZNPG,Female,0,False,False,6,False,,DSL,True,True,True,True,True,True,Two year,True,Mailed check,63.40000152587891,348.7999877929688,0.0
6164-HAQTX,Male,0,False,False,71,False,,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),53.95000076293945,3888.64990234375,0.0
0679-IDSTG,Female,1,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,69.25,1.0
7765-LWVVH,Female,0,True,True,72,True,True,Fiber optic,True,True,False,False,True,False,Two year,True,Electronic check,95.0999984741211,6843.14990234375,0.0
1658-TJVOA,Female,1,False,False,6,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.0999984741211,450.8999938964844,0.0
0953-LGOVU,Male,0,True,True,12,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,35.5,432.25,0.0
2115-BFTIW,Male,0,False,False,25,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.94999694824219,1767.349975585938,1.0
4692-NNQRU,Female,0,True,False,21,True,False,Fiber optic,False,False,True,True,False,False,One year,False,Electronic check,79.19999694824219,1742.449951171875,0.0
7742-MYPGI,Female,0,True,True,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,48.79999923706055,297.3500061035156,0.0
0611-DFXKO,Male,0,True,False,20,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Mailed check,89.0,1820.449951171875,1.0
7780-OTDSO,Male,0,True,False,18,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,99.4000015258789,1742.949951171875,1.0
9619-GSATL,Female,0,False,False,43,True,False,DSL,False,True,False,True,False,False,One year,False,Electronic check,55.45000076293945,2444.25,0.0
5622-UEJFI,Female,0,True,True,35,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.39999961853027,949.7999877929688,0.0
9747-DDZOS,Female,0,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Bank transfer (automatic),73.5,73.5,1.0
0674-DGMAQ,Male,1,True,False,32,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,93.5,2970.800048828125,0.0
6203-HBZPA,Male,0,False,False,52,False,,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),63.90000152587891,3334.949951171875,0.0
0484-FFVBJ,Male,0,False,False,32,True,False,DSL,False,False,False,False,True,True,One year,True,Bank transfer (automatic),64.8499984741211,2010.949951171875,0.0
0301-FIDRB,Female,0,True,True,72,False,,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.79999923706055,4684.2998046875,0.0
4139-JPIAM,Male,0,False,False,51,False,,DSL,True,False,False,True,False,True,Month-to-month,True,Credit card (automatic),44.45000076293945,2181.550048828125,0.0
2181-TIDSV,Male,0,True,True,68,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.95000076293945,1303.25,0.0
2761-XECQW,Male,1,True,False,8,False,,DSL,False,True,True,False,False,True,Month-to-month,True,Mailed check,43.34999847412109,371.3999938964844,0.0
1936-CZAKF,Male,0,True,False,49,False,,DSL,False,True,False,False,True,True,Two year,False,Credit card (automatic),49.65000152587891,2409.89990234375,0.0
9453-PATOS,Female,0,True,False,72,True,False,DSL,True,True,True,True,True,True,Two year,False,Mailed check,85.0999984741211,6155.39990234375,0.0
0564-JJHGS,Male,0,False,False,9,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.5,829.0999755859375,1.0
3348-CFRNX,Female,0,True,False,28,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Mailed check,92.3499984741211,2602.89990234375,1.0
4402-FTBXC,Male,0,False,False,54,True,False,Fiber optic,True,False,True,False,True,False,Month-to-month,False,Mailed check,89.80000305175781,4667,0.0
1428-GTBJJ,Male,0,False,False,11,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.55000305175781,824.75,1.0
2931-XIQBR,Female,0,True,True,50,True,False,Fiber optic,False,False,True,True,True,True,One year,False,Mailed check,103.0500030517578,5153.5,0.0
0106-UGRDO,Female,0,True,False,69,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,116.0,8182.85009765625,0.0
5542-TBBWB,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.9000015258789,69.9000015258789,0.0
1930-QPBVZ,Male,0,True,True,68,True,False,Fiber optic,True,True,False,True,False,True,Two year,False,Bank transfer (automatic),95.0999984741211,6683.39990234375,0.0
2606-PKWJB,Male,0,False,True,40,False,,DSL,True,True,False,True,False,False,One year,False,Mailed check,40.25,1564.050048828125,0.0
5322-ZSMZY,Male,0,True,True,31,True,True,No,,,,,,,Two year,False,Mailed check,25.75,755.5999755859375,0.0
8059-UDZFY,Female,1,False,True,33,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.3499984741211,3465.050048828125,0.0
7740-BTPUX,Male,1,True,False,55,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Electronic check,113.5999984741211,6292.7001953125,0.0
5220-AGAAX,Male,0,True,True,68,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),24.0,1664.300048828125,0.0
0208-BPQEJ,Female,0,True,True,12,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.39999961853027,198.1000061035156,0.0
9435-JMLSX,Male,0,True,False,71,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),86.0999984741211,6045.89990234375,0.0
3352-ALMCK,Male,0,False,False,40,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Mailed check,102.6500015258789,4108.14990234375,0.0
5312-IRCFR,Female,0,True,True,64,True,True,Fiber optic,False,True,True,False,False,True,One year,True,Electronic check,92.8499984741211,5980.75,0.0
5294-IMHHT,Male,0,True,False,53,True,True,Fiber optic,False,True,False,True,False,True,One year,False,Bank transfer (automatic),97.75,5043.2001953125,0.0
8802-UNOJF,Male,1,False,False,12,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Mailed check,83.80000305175781,1029.75,1.0
6313-GIDIT,Male,1,False,False,53,False,,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,54.45000076293945,2854.550048828125,1.0
6176-YJWAS,Male,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,False,Two year,True,Credit card (automatic),97.94999694824219,7114.25,0.0
5310-NOOVA,Male,0,False,False,46,True,False,No,,,,,,,Two year,False,Electronic check,19.95000076293945,907.0499877929688,0.0
4526-EXKKN,Male,0,False,False,40,True,True,No,,,,,,,Two year,True,Mailed check,24.60000038146973,973.9500122070312,0.0
5311-IHLEI,Male,0,False,False,12,False,,DSL,True,True,False,True,True,False,Month-to-month,True,Bank transfer (automatic),50.95000076293945,605.75,0.0
3987-KQDDU,Male,0,False,False,9,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.5999984741211,661.5499877929688,0.0
3404-JNXAX,Female,0,True,True,51,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,80.75,4116.89990234375,0.0
5131-PONJI,Male,0,True,True,49,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),90.4000015258789,4494.64990234375,0.0
2845-AFFTX,Male,1,True,False,41,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.80000305175781,4259.2998046875,1.0
3489-VSFRD,Female,0,False,False,56,True,False,DSL,True,False,True,True,False,False,One year,True,Credit card (automatic),60.25,3282.75,0.0
3345-JHUEO,Male,0,False,False,4,True,False,No,,,,,,,Month-to-month,True,Electronic check,20.20000076293945,55.70000076293945,0.0
5815-HGGHV,Male,0,True,False,20,True,False,DSL,True,False,False,True,False,True,One year,True,Mailed check,64.1500015258789,1274.449951171875,0.0
5260-UMPWX,Female,0,True,True,26,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),20.25,493.9500122070312,0.0
2249-YPRNG,Female,0,True,True,20,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.8499984741211,2239.64990234375,1.0
7410-YTJIK,Female,0,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,75.44999694824219,480.75,1.0
4626-GYCZP,Male,0,False,False,7,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.8499984741211,635.5999755859375,1.0
5649-RXQTV,Male,0,False,False,51,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,99.0,5038.14990234375,0.0
2674-MIAHT,Female,0,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,80.30000305175781,324.2000122070312,0.0
2576-HXMPA,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),19.54999923706055,19.54999923706055,0.0
7587-AOVVU,Male,0,True,True,27,True,True,Fiber optic,True,True,False,True,True,False,Month-to-month,False,Electronic check,100.75,2793.550048828125,0.0
5590-BYNII,Male,0,False,False,22,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.75,2095,1.0
6898-MDLZW,Male,0,False,False,12,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,53.75,648.6500244140625,0.0
3237-AJGEH,Female,0,True,True,3,False,,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,31.0,95.05000305175781,1.0
4707-YNOQA,Female,0,True,True,34,True,True,No,,,,,,,One year,True,Credit card (automatic),25.60000038146973,917.1500244140625,0.0
9357-UJRUN,Male,0,True,False,24,True,True,DSL,True,False,False,True,False,False,One year,True,Electronic check,58.34999847412109,1346.900024414062,0.0
1591-NFNLQ,Male,0,False,False,51,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Credit card (automatic),80.0,4242.35009765625,1.0
8648-PFRMP,Female,1,False,False,14,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,46.34999847412109,672.7000122070312,0.0
7663-CUXZB,Male,0,True,False,59,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Electronic check,113.75,6561.25,0.0
0258-NOKBL,Male,0,False,False,3,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Electronic check,90.4000015258789,268.4500122070312,0.0
1163-VIPRI,Female,0,True,True,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Electronic check,109.3000030517578,7337.5498046875,0.0
2815-CPTUL,Male,1,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.25,331.8999938964844,1.0
9348-ROUAI,Female,0,True,True,59,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),90.30000305175781,5194.0498046875,0.0
9443-JUBUO,Male,0,True,True,72,False,,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),65.25,4478.85009765625,0.0
0596-BQCEQ,Female,0,True,True,62,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,100.1500015258789,6283.2998046875,1.0
1481-ZUWZA,Male,0,False,False,28,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Credit card (automatic),94.5,2659.39990234375,1.0
3043-TYBNO,Male,0,False,False,3,True,False,DSL,False,False,False,True,False,True,Month-to-month,False,Mailed check,60.65000152587891,196.8999938964844,0.0
4830-FAXFM,Male,0,False,True,19,True,True,No,,,,,,,Month-to-month,True,Credit card (automatic),24.10000038146973,439.2000122070312,0.0
5906-BFOZT,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.5,19.5,0.0
2960-NKRSO,Male,0,False,False,24,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Electronic check,85.94999694824219,2107.14990234375,0.0
8996-ZROXE,Male,1,False,False,57,True,False,DSL,False,False,True,True,False,False,One year,True,Electronic check,53.5,3035.800048828125,0.0
5598-IKHQQ,Female,0,False,False,72,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.45000076293945,1866.449951171875,0.0
0397-ZXWQF,Male,0,False,False,67,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.5,1430.949951171875,0.0
5266-PFRQK,Male,0,True,True,52,True,False,No,,,,,,,One year,True,Credit card (automatic),20.85000038146973,1071.599975585938,0.0
4674-HGNUA,Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.9000015258789,6457.14990234375,0.0
6765-MBQNU,Female,0,True,False,26,True,True,No,,,,,,,One year,False,Mailed check,26.0,684.0499877929688,0.0
9786-IJYDL,Female,0,False,False,35,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Mailed check,113.1999969482422,3914.050048828125,0.0
1303-SRDOK,Female,0,True,True,55,True,False,Fiber optic,False,False,False,False,False,False,Two year,True,Credit card (automatic),69.05000305175781,3842.60009765625,0.0
3769-MHZNV,Female,0,True,True,33,True,False,No,,,,,,,Two year,False,Mailed check,20.10000038146973,670.3499755859375,0.0
6295-OSINB,Male,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,109.6500015258789,7880.25,
3308-MHOOC,Male,0,False,True,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.20000076293945,19.20000076293945,0.0
2309-OSFEU,Male,0,False,False,10,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,33.90000152587891,298.4500122070312,1.0
2207-QPJED,Female,1,True,False,37,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Electronic check,90.0,3371.75,0.0
4177-JPDFU,Male,0,False,False,12,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,34.0,442.4500122070312,0.0
2239-CFOUJ,Male,0,True,True,1,True,False,No,,,,,,,One year,False,Mailed check,20.39999961853027,20.39999961853027,0.0
8046-DNVTL,Male,0,True,False,62,False,,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),38.59999847412109,2345.550048828125,0.0
2209-XADXF,Female,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),25.25,25.25,0.0
6620-JDYNW,Female,0,False,False,18,True,True,DSL,True,False,True,False,False,False,Month-to-month,True,Mailed check,60.59999847412109,1156.349975585938,0.0
1891-FZYSA,Male,1,True,False,69,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,89.94999694824219,6143.14990234375,1.0
